LEAID	PCT_BACH	PCT_ADVC	P_EX_1_5	P_EX6_10	P_EX1120	P_EX2130	P_EXGT30	M_EXP	MBSAL1_5	MBSAL610	MBSA1120	MBSA2130	MBSAGT30	M_BSAL
0400001	58.7	41.3	35.9	30.2	27.2	6.6	0.0	9	35749	41039	48626	57332	-1	42212
0400003	58.2	41.8	43.8	24.2	22.9	9.2	0.0	9	29076	32460	38301	46024	-2	33555
0400004	35.0	65.0	-1.0	40.0	30.0	25.0	0.0	14	-1	42168	48949	56350	-2	47236
0400005	100.0	0.0	50.0	40.0	-1.0	0.0	0.0	5	32457	35845	-1	-2	-2	34472
0400021	69.6	30.4	39.1	21.7	13.0	17.4	-1.0	12	25042	26339	31121	34740	-1	28627
0400022	66.7	-1.0	50.0	-1.0	-1.0	0.0	0.0	7	27997	-1	-1	-2	-2	29494
0400023	69.1	30.9	24.5	54.3	14.9	6.4	0.0	9	30870	35966	42319	46804	-2	36357
0400026	64.5	35.5	32.3	25.8	32.3	9.7	0.0	10	30076	32723	38907	43205	-2	34878
0400082	68.3	31.7	34.6	27.9	30.8	6.7	0.0	9	38575	45371	47407	55711	-2	44341
0400163	66.7	-1.0	-1.0	-1.0	-1.0	0.0	0.0	10	-1	-1	-1	-2	-2	35124
0400212	70.0	30.0	28.3	26.7	31.7	10.0	-1.0	11	31119	35921	42284	50505	-1	38168
0400295	76.0	24.0	39.5	24.6	24.9	9.9	1.1	10	37560	40670	45507	50882	58714	41859
0400315	-1.0	0.0	0.0	-1.0	0.0	0.0	0.0	-1	-2	-1	-2	-2	-2	-1
0400450	54.8	45.2	44.3	29.7	21.5	4.1	-1.0	8	38254	44135	48345	56446	-1	42908
0400480	55.6	44.4	-1.0	33.3	44.4	0.0	0.0	10	-1	38387	39748	-2	-2	37373
0400520	70.4	29.6	33.3	11.1	11.1	37.0	-1.0	16	28597	31495	42324	43491	-1	37262
0400600	71.1	28.9	43.2	27.6	22.3	5.6	1.3	8	39228	48372	57046	58087	52913	46959
0400630	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	11	-1	-1	-1	-1	-2	39531
0400680	54.7	45.3	30.8	27.4	23.8	17.7	0.3	11	33723	37991	46162	56381	43886	41891
0400720	61.1	38.9	27.8	22.2	22.2	22.2	-1.0	12	35817	37337	42900	47409	-1	41216
0400790	47.4	52.6	33.4	29.8	22.2	13.2	1.3	10	32021	37506	44584	52723	56129	39504
0400840	63.6	36.4	45.5	27.3	27.3	0.0	0.0	8	36397	39217	39250	-2	-2	37944
0400870	100.0	0.0	75.0	0.0	-1.0	0.0	0.0	6	25989	-2	-1	-2	-2	29862
0400910	57.1	42.9	57.1	-1.0	21.4	-1.0	0.0	8	36375	-1	38300	-1	-2	36668
0400960	58.0	42.0	49.7	27.4	13.9	8.0	1.0	8	34178	42495	54091	60988	58660	41621
0401000	63.6	36.4	54.5	-1.0	36.4	0.0	0.0	7	35705	-1	40455	-2	-2	37819
0401050	64.9	35.1	50.0	26.3	17.0	6.2	-1.0	8	36811	41238	48562	53810	-1	41179
0401080	56.3	43.8	18.8	43.8	25.0	-1.0	0.0	12	29170	34620	43057	-1	-2	37993
0401160	70.0	30.0	40.0	40.0	0.0	-1.0	0.0	9	32299	34807	-2	-1	-2	34943
0401180	69.2	30.8	21.2	30.8	36.5	9.6	-1.0	11	29966	34317	39248	42999	-1	35755
0401260	30.0	70.0	0.0	30.0	50.0	-1.0	0.0	15	-2	31733	35840	-1	-2	36110
0401290	75.0	-1.0	75.0	0.0	0.0	-1.0	0.0	9	27489	-2	-2	-1	-2	29336
0401330	54.5	45.5	-1.0	-1.0	27.3	36.4	0.0	16	-1	-1	45095	45599	-2	40650
0401380	79.6	20.4	53.1	15.3	31.6	0.0	0.0	7	32684	32365	40615	-2	-2	35144
0401410	65.3	34.7	44.6	32.7	16.8	5.0	-1.0	7	38561	42963	45323	48573	-1	41735
0401460	59.8	40.2	28.6	25.9	24.9	15.9	4.8	12	30361	35580	43130	51017	53783	39283
0401500	81.1	18.9	58.1	20.7	14.0	5.4	1.8	7	32470	35542	39411	43862	46464	34944
0401600	61.0	39.0	22.1	33.8	31.2	10.4	-1.0	11	31138	35967	40490	46480	-1	37672
0401650	81.8	-1.0	36.4	-1.0	27.3	-1.0	0.0	11	28263	-1	36903	-1	-2	32417
0401680	53.9	46.1	55.2	20.2	14.7	9.4	0.3	7	38090	44838	52747	62609	62895	44012
0401710	68.9	31.1	42.8	28.4	16.4	9.4	3.0	9	36219	39831	47845	53096	55829	41322
0401740	48.7	51.3	36.1	19.6	31.0	12.0	-1.0	10	42197	44614	49848	53115	-1	46613
0401760	41.1	58.9	26.1	28.6	37.3	7.7	-1.0	11	34590	41226	47481	55463	-1	42985
0401810	52.8	47.2	19.4	33.3	27.8	19.4	0.0	11	30955	37873	41914	44126	-2	38866
0401870	40.2	59.8	43.7	30.3	18.6	6.5	1.0	8	40305	48840	57575	62077	60502	47716
0401940	51.0	49.0	19.8	30.8	28.1	17.4	4.0	13	32421	38705	45596	49081	48471	41587
0402110	46.2	53.8	38.5	-1.0	38.5	-1.0	0.0	8	31085	-1	36605	-1	-2	34496
0402130	50.0	50.0	50.0	-1.0	-1.0	-1.0	0.0	10	39290	-1	-1	-1	-2	45444
0402190	91.7	-1.0	-1.0	33.3	41.7	-1.0	0.0	12	-1	34055	38867	-1	-2	36186
0402220	80.0	-1.0	60.0	-1.0	-1.0	-1.0	0.0	9	30890	-1	-1	-1	-2	39437
0402250	57.1	42.9	33.3	38.1	23.8	0.0	-1.0	9	31489	34564	41237	-2	-1	35998
0402320	65.7	34.3	90.4	7.6	2.0	0.0	0.0	4	35121	37333	44818	-2	-2	35484
0402370	67.7	32.3	44.4	18.8	23.3	12.8	-1.0	10	31097	33080	38487	44365	-1	34958
0402400	69.6	30.4	48.8	18.1	19.0	13.0	1.2	9	34154	39396	44845	55087	60181	40155
0402430	62.4	37.6	44.8	24.8	19.8	9.2	1.3	9	35085	41801	48175	52883	55501	41254
0402480	62.5	37.5	50.0	0.0	37.5	-1.0	0.0	9	33158	-2	38000	-1	-2	35517
0402490	-1.0	-1.0	0.0	0.0	-1.0	0.0	-1.0	21	-2	-2	-1	-2	-1	44382
0402530	62.2	37.8	23.3	27.8	24.4	19.4	5.0	14	29918	32235	39708	48667	55646	37887
0402600	53.3	46.7	16.7	26.7	30.0	23.3	-1.0	14	29830	31056	36741	37652	-1	34415
0402690	71.3	28.7	61.6	19.7	14.4	3.7	0.6	6	39295	45759	51017	65412	64874	43374
0402740	62.5	37.5	0.0	75.0	18.8	-1.0	0.0	10	-2	47524	51268	-1	-2	48955
0402760	81.8	-1.0	-1.0	45.5	45.5	0.0	0.0	10	-1	33320	38014	-2	-2	35052
0402790	82.9	17.1	35.7	28.6	12.9	21.4	-1.0	11	33439	35805	39453	42357	-1	36958
0402860	41.8	58.2	26.0	25.3	48.7	0.0	0.0	10	30114	32845	45305	-2	-2	38203
0402920	69.8	30.2	58.4	32.1	8.8	-1.0	-1.0	5	34204	38489	41412	-1	-1	36313
0403010	58.7	41.3	33.6	23.2	28.9	13.1	1.3	11	33026	39266	45377	53541	63704	41132
0403040	46.6	53.4	27.8	37.6	25.6	9.0	0.0	10	32677	36914	45103	55076	-2	39468
0403060	70.2	29.8	54.7	20.9	17.3	5.3	1.8	7	36138	41892	45799	51092	64798	40321
0403080	71.4	28.6	28.6	33.3	19.0	19.0	0.0	10	27780	37837	41730	47094	-2	37468
0403150	51.3	48.8	6.3	18.8	45.0	23.8	6.3	16	36522	40811	50837	60081	61065	50897
0403200	69.8	30.2	14.0	27.9	32.6	23.3	-1.0	15	35266	34965	40683	45098	-1	39534
0403240	61.0	39.0	37.1	38.5	24.4	0.0	0.0	7	36315	39848	47595	-2	-2	40428
0403290	73.6	26.4	43.2	27.2	20.0	9.6	0.0	8	35320	39399	47452	55888	-2	40830
0403310	80.6	19.4	45.2	19.4	25.8	-1.0	-1.0	10	29851	28210	31875	-1	-1	30433
0403400	45.7	54.3	42.0	30.6	21.6	5.5	0.3	8	36153	40414	48119	58292	59329	41328
0403420	59.1	40.9	50.5	20.8	19.6	6.2	2.9	8	36719	40728	46176	53085	57157	41006
0403450	65.5	34.5	29.0	28.3	22.0	14.9	5.8	12	37569	47142	54901	62667	65156	49430
0403500	68.6	31.4	34.3	18.1	33.3	11.4	2.9	11	28432	32511	37263	44750	51080	34626
0403550	69.0	31.0	27.6	27.6	34.5	10.3	0.0	10	26014	33376	37657	49276	-2	34466
0403660	100.0	0.0	100.0	0.0	0.0	0.0	0.0	4	32173	-2	-2	-2	-2	32173
0403730	79.3	20.7	17.2	24.1	37.9	20.7	0.0	13	29603	31742	35866	44306	-2	35537
0403780	68.1	31.9	59.5	27.9	12.5	0.0	0.0	5	33903	38252	49624	-2	-2	37088
0403820	78.9	21.1	32.4	28.2	26.8	11.3	-1.0	10	35108	39558	45006	51558	-1	41165
0403860	85.3	14.7	65.3	22.7	5.3	5.3	-1.0	6	38284	40342	45035	51011	-1	40070
0403870	54.6	45.4	24.5	25.2	42.4	7.3	-1.0	11	33798	37894	44589	47073	-1	40437
0403900	81.8	-1.0	0.0	-1.0	-1.0	36.4	27.3	21	-2	-1	-1	49538	40700	41405
0403950	72.6	27.4	48.8	17.9	22.6	9.5	-1.0	9	29563	33384	37349	44730	-1	33624
0403960	63.6	36.4	35.7	33.3	20.1	7.6	3.2	10	37370	40795	49174	57802	54707	42998
0403990	73.5	26.5	72.4	24.5	3.1	0.0	0.0	4	32254	35131	37482	-2	-2	33118
0404010	56.7	43.3	16.7	23.3	43.3	16.7	0.0	12	32510	36025	42351	48549	-2	40268
0404060	51.6	48.4	32.9	25.8	27.1	11.0	3.2	11	33009	35794	40402	48674	49484	37980
0404170	80.0	-1.0	-1.0	-1.0	-1.0	0.0	0.0	9	-1	-1	-1	-2	-2	32061
0404230	54.9	45.1	29.6	22.7	36.8	10.6	0.3	11	33666	40769	49461	57812	62066	43733
0404280	56.5	43.5	36.3	31.4	32.4	0.0	0.0	8	36403	40614	49519	-2	-2	41967
0404290	71.4	28.6	76.4	12.9	3.6	3.6	3.6	5	32850	38817	40490	51480	51761	35231
0404320	77.5	22.5	67.5	18.3	11.2	3.0	0.0	5	36301	40106	45718	50697	-2	38484
0404380	74.7	25.3	56.6	25.3	13.5	3.5	1.1	7	37470	42565	47673	52508	48979	40787
0404410	81.3	18.8	59.4	15.6	21.9	-1.0	0.0	7	30753	37062	43247	-1	-2	35038
0404440	69.4	30.6	67.1	20.0	8.8	3.5	-1.0	5	33982	39599	44865	52216	-1	36846
0404500	63.4	36.6	49.6	24.8	20.2	3.4	1.9	8	33545	36688	43042	51792	49433	37176
0404530	100.0	0.0	71.4	-1.0	-1.0	0.0	0.0	4	29470	-1	-1	-2	-2	31962
0404570	53.4	46.6	17.8	30.1	26.0	21.9	4.1	14	35565	37777	42149	45380	46672	40553
0404630	55.6	44.4	28.3	23.6	25.7	18.9	3.5	12	34017	36593	42694	51253	54445	40831
0404720	75.4	24.6	60.2	32.2	5.1	-1.0	-1.0	5	31018	35786	39800	-1	-1	33356
0404770	50.0	50.0	38.1	19.0	28.6	11.9	-1.0	10	31931	35166	40650	46427	-1	37360
0404820	65.7	34.3	31.4	31.4	25.7	8.6	-1.0	10	30872	32512	37324	43199	-1	34489
0404860	57.1	42.9	21.4	42.9	28.6	-1.0	0.0	9	26289	32472	32916	-1	-2	31782
0404920	-1.0	-1.0	-1.0	0.0	-1.0	0.0	-1.0	17	-1	-2	-1	-2	-1	44662
0404970	41.7	58.3	23.3	20.2	31.4	22.0	3.1	14	38450	45038	55119	62749	66553	51230
0405030	62.3	37.7	21.7	11.6	31.9	27.5	7.2	16	33973	35313	36516	39676	38144	36812
0405070	70.7	29.3	41.4	19.0	27.6	12.1	0.0	9	42021	45171	50512	53922	-2	46397
0405100	-1.0	0.0	0.0	0.0	-1.0	0.0	0.0	-1	-2	-2	-1	-2	-2	-1
0405190	75.8	24.2	33.0	38.5	23.1	5.5	0.0	9	34788	39747	48081	50865	-2	40646
0405220	56.3	43.8	37.5	-1.0	31.3	-1.0	-1.0	14	33261	-1	37001	-1	-1	37152
0405320	59.1	40.9	15.9	40.9	29.5	11.4	-1.0	11	28971	31998	36269	42520	-1	34240
0405340	80.0	-1.0	-1.0	70.0	0.0	-1.0	0.0	9	-1	38413	-2	-1	-2	40342
0405360	100.0	0.0	-1.0	33.3	44.4	0.0	0.0	10	-1	37040	43729	-2	-2	39797
0405400	82.6	17.4	50.0	13.6	19.7	14.4	2.3	10	33679	37695	40932	49339	54272	38377
0405430	64.7	35.3	23.5	29.4	23.5	17.6	-1.0	13	30750	33030	40372	44300	-1	37117
0405460	70.7	29.3	31.7	24.4	26.8	17.1	0.0	10	37538	41985	45244	47623	-2	42412
0405500	0.0	-1.0	0.0	0.0	-1.0	0.0	0.0	-1	-2	-2	-1	-2	-2	-1
0405530	54.7	45.3	35.3	20.1	24.3	17.3	3.0	12	34718	39134	44805	49836	48245	41087
0405640	67.9	32.1	35.7	10.7	25.0	0.0	28.6	18	30790	35115	38612	-2	44530	37135
0405670	70.0	30.0	44.1	29.6	21.6	4.7	0.0	8	36108	39723	47013	55902	-2	40462
0405730	100.0	0.0	0.0	-1.0	0.0	-1.0	-1.0	22	-2	-1	-2	-1	-1	49515
0405760	66.7	-1.0	-1.0	50.0	-1.0	0.0	0.0	10	-1	40887	-1	-2	-2	41812
0405820	62.1	37.9	33.2	31.1	21.6	12.6	1.6	10	36939	43257	46924	50530	55103	43059
0405850	63.2	36.8	47.4	26.3	26.3	0.0	0.0	7	33396	40815	49935	-2	-2	39701
0405880	67.2	32.8	17.2	24.1	55.2	-1.0	0.0	12	32489	35049	42910	-1	-2	39539
0405930	38.6	61.4	30.6	19.1	26.7	19.8	3.8	12	35302	38500	49643	59921	57041	45437
0405980	74.0	26.0	32.5	25.2	29.3	8.1	4.9	11	29743	33791	38183	43997	48820	35323
0406000	60.0	-1.0	-1.0	0.0	-1.0	60.0	0.0	19	-1	-2	-1	51281	-2	48163
0406030	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	0.0	9	-1	-1	-1	-2	-2	38681
0406070	64.7	35.3	35.3	19.3	27.3	16.0	2.0	11	35117	39241	44019	52879	55273	41593
0406120	56.3	43.8	43.8	25.0	25.0	-1.0	0.0	8	32283	39496	45621	-1	-2	38153
0406150	66.7	33.3	50.0	33.3	-1.0	-1.0	0.0	8	30560	30025	-1	-1	-2	30417
0406210	68.8	31.2	55.3	22.6	15.2	6.8	-1.0	7	38356	43980	50726	61443	-1	43124
0406250	68.0	32.0	50.3	20.3	21.3	7.7	0.3	8	39003	48175	57905	65878	64064	47043
0406300	57.2	42.8	41.2	16.2	29.4	11.3	1.8	10	36981	45497	50595	53089	52482	44470
0406330	34.3	65.7	13.6	24.9	53.4	6.5	1.6	13	38016	45893	60264	64624	66415	54059
0406360	41.7	58.3	-1.0	25.0	41.7	-1.0	0.0	13	-1	39764	43104	-1	-2	41811
0406440	77.8	22.2	22.2	50.0	22.2	-1.0	0.0	9	31029	32350	36317	-1	-2	33238
0406510	80.0	-1.0	30.0	40.0	-1.0	-1.0	0.0	9	32334	31360	-1	-1	-2	35839
0406580	66.4	33.6	21.7	24.3	32.9	17.1	3.9	13	28773	32885	40386	46475	46193	37310
0406630	-1.0	83.3	-1.0	-1.0	-1.0	-1.0	-1.0	15	-1	-1	-1	-1	-1	39985
0406730	56.2	43.8	19.5	26.6	31.5	18.4	4.1	13	34602	37613	43921	49609	46114	41563
0406740	73.0	27.0	30.2	30.2	31.7	7.9	0.0	10	27355	31790	37925	46300	-2	33552
0406780	86.7	-1.0	46.7	40.0	-1.0	0.0	0.0	6	32744	36778	-1	-2	-2	35878
0406810	66.5	33.5	44.0	43.1	10.5	1.9	-1.0	7	34810	38495	43527	50150	-1	37605
0406850	80.5	19.5	34.1	14.6	24.4	22.0	-1.0	13	33869	37170	38829	41381	-1	37746
0406870	63.9	36.1	40.3	27.8	20.8	11.1	0.0	9	30179	32975	34880	41338	-2	33175
0406900	50.0	50.0	-1.0	-1.0	50.0	0.0	-1.0	16	-1	-1	38784	-2	-1	40137
0406960	73.5	26.5	28.6	33.7	33.7	3.1	-1.0	10	29837	32736	35619	41098	-1	33273
0407020	76.9	23.1	70.8	25.0	-1.0	0.0	0.0	4	36262	35913	-1	-1	-1	35761
0407080	63.7	36.3	45.3	23.5	15.6	10.8	4.7	10	34263	39086	43861	49941	56910	39662
0407130	75.0	25.0	21.1	17.1	40.8	19.7	-1.0	14	30113	33913	40848	44045	-1	38127
0407170	64.0	36.0	46.0	14.0	28.0	10.0	-1.0	10	34878	38138	42013	49039	-1	39114
0407200	65.7	34.3	34.3	28.6	22.9	14.3	0.0	11	34993	37210	40600	43300	-2	38095
0407240	53.5	46.5	25.0	27.8	29.9	14.6	2.8	12	32491	39911	46206	46325	38891	40843
0407300	57.9	42.1	39.3	27.3	25.7	6.6	-1.0	9	34674	37690	42489	49914	-1	38702
0407380	-1.0	0.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-2	-2	-2	-2	-1
0407430	46.2	53.8	-1.0	30.8	61.5	0.0	0.0	11	-1	42113	42456	-2	-2	41200
0407500	58.3	41.7	25.0	25.0	41.7	-1.0	0.0	12	33709	39953	42774	-1	-2	39933
0407520	75.4	24.6	36.6	26.3	30.3	6.9	0.0	9	35418	39538	43813	53723	-2	40299
0407530	75.0	25.0	54.2	20.8	16.7	-1.0	0.0	8	39376	43696	47744	-1	-2	42695
0407570	46.2	53.8	29.0	28.1	29.5	11.1	2.3	11	36878	43873	51573	59734	63188	46313
0407630	66.7	33.3	33.3	25.0	33.3	-1.0	0.0	9	32582	35330	38943	-1	-2	36111
0407680	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	0.0	14	-2	-1	-1	-1	-2	41675
0407700	59.2	40.8	26.4	18.4	31.2	18.4	5.6	13	28671	33246	36924	46836	47908	36507
0407750	63.9	36.1	49.8	22.3	16.9	10.3	0.8	8	36769	40686	46802	57579	58927	41645
0407770	0.0	-1.0	0.0	-1.0	0.0	0.0	0.0	-1	-2	-1	-2	-2	-2	-1
0407820	78.3	21.7	30.2	22.5	30.2	15.5	-1.0	12	26430	29953	34018	39637	-1	31814
0407860	88.9	-1.0	44.4	33.3	-1.0	0.0	0.0	9	29805	35634	-1	-2	-2	34398
0407890	75.2	24.8	57.9	18.0	24.1	0.0	0.0	7	32419	37799	43785	-2	-2	36124
0407920	33.3	66.7	26.7	20.0	40.0	-1.0	0.0	11	36755	40420	49887	-1	-2	45174
0408020	48.3	51.7	13.8	17.2	58.6	-1.0	-1.0	14	36110	33203	39885	-1	-1	38622
0408080	79.7	20.3	17.2	17.2	37.5	21.9	6.3	15	29371	30230	35823	40828	43805	35346
0408130	59.1	40.9	45.5	27.3	13.6	9.1	-1.0	9	34415	36731	43850	44208	-1	37846
0408170	63.0	37.0	30.1	24.8	24.9	16.9	3.4	12	33636	38113	43121	51357	47394	40567
0408230	48.6	51.4	20.0	40.0	20.0	17.1	-1.0	12	30155	35022	37294	44038	-1	36305
0408280	44.1	55.9	22.1	20.6	33.8	23.5	0.0	14	31113	36168	45907	56307	-2	43086
0408310	55.0	45.0	46.1	21.2	21.6	7.6	3.6	9	33349	37717	46269	50750	54469	39132
0408340	41.4	58.6	30.1	28.8	28.8	11.3	1.1	10	36019	41703	51909	62702	65617	45546
0408410	61.3	38.7	27.4	12.9	33.9	17.7	8.1	14	29295	32382	35806	36984	35319	33749
0408430	80.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	13	-1	-2	-1	-1	-2	33635
0408490	68.1	31.9	53.6	25.4	13.0	7.2	-1.0	7	36096	41806	46221	53147	-1	40203
0408520	56.8	43.2	51.2	21.8	18.8	6.8	1.5	8	37606	44262	50265	54918	58279	42912
0408550	71.2	28.8	62.7	23.7	8.5	5.1	0.0	6	35313	40529	40446	47849	-2	37623
0408600	64.8	35.2	33.3	27.8	31.5	-1.0	-1.0	10	30795	34235	39210	-1	-1	35540
0408640	70.0	30.0	-1.0	40.0	50.0	0.0	0.0	10	-1	31263	35300	-2	-2	32800
0408680	49.4	50.6	26.5	36.1	18.1	16.9	2.4	11	33886	37331	40824	48181	51175	39213
0408800	34.2	65.8	32.7	18.3	30.7	15.3	3.0	12	32856	36393	44421	54411	56916	41075
0408820	75.0	25.0	61.1	27.8	8.3	0.0	-1.0	5	33665	38103	42055	-2	-1	35888
0408850	53.8	46.2	44.7	35.5	17.3	2.3	-1.0	7	32054	35956	40164	38132	-1	35009
0408880	100.0	0.0	-1.0	0.0	-1.0	-1.0	0.0	14	-1	-2	-1	-1	-2	38313
0408910	61.5	38.5	23.1	-1.0	38.5	0.0	23.1	17	26933	-1	35456	-2	38377	33065
0409060	32.5	67.5	29.3	24.0	30.4	13.5	2.9	11	36275	39367	47243	55844	66923	43869
0409090	60.9	39.1	34.8	26.1	30.4	0.0	-1.0	11	30647	36023	40600	-2	-1	36442
0409120	87.5	-1.0	37.5	-1.0	37.5	0.0	0.0	9	34052	-1	41552	-2	-2	37952
0409160	62.7	37.3	19.0	34.1	34.1	11.1	-1.0	11	28781	31127	36027	44909	-1	34087
0409190	72.1	27.9	29.1	25.6	24.4	17.4	3.5	12	30706	34631	38538	45781	50628	36947
0409250	63.5	36.5	35.3	29.4	25.9	4.7	4.7	10	33264	35190	41332	41762	50103	37111
0409310	80.4	19.6	32.6	21.7	30.4	13.0	-1.0	11	34810	39131	44141	49542	-1	40898
0409390	56.1	43.9	24.2	37.9	33.3	4.5	0.0	10	39793	44746	52888	52131	-2	46595
0409430	59.6	40.4	23.8	28.0	32.6	15.5	0.0	11	35036	40939	44704	49321	-2	42064
0409460	64.5	35.5	29.0	29.0	23.4	14.5	4.0	11	35897	38470	44490	51073	47698	41333
0409510	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	0.0	7	-1	-1	-1	-2	-2	34125
0409540	-1.0	-1.0	-1.0	0.0	-1.0	0.0	0.0	8	-1	-2	-1	-2	-2	32004
0409570	-1.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	6	-1	-1	-2	-2	-2	38101
0409600	64.1	35.9	39.8	19.4	26.4	13.0	1.4	10	32249	33903	40843	48536	55106	37283
0409630	63.2	36.8	40.2	19.2	29.0	10.3	1.3	10	36042	41216	48377	56068	64195	43048
0409731	72.5	27.5	7.8	21.6	47.1	21.6	-1.0	15	43367	49597	59119	64060	-1	57256
0409733	61.8	38.2	25.8	34.8	34.8	4.5	0.0	10	34920	39354	47705	54028	-2	41777
0500001	72.9	27.1	21.6	18.0	21.6	26.1	12.6	16	33358	36530	38299	40004	39893	37559
0500006	-1.0	-1.0	21.6	21.6	23.4	18.9	14.4	16	31041	33520	37720	41047	39972	36322
0500007	-1.0	-1.0	34.9	7.0	23.3	20.9	14.0	15	28969	30640	35028	36511	37862	33314
0500009	45.5	54.5	13.8	15.0	26.3	27.5	17.5	18	29625	35085	37662	40025	40936	37393
0500012	-1.0	-1.0	11.8	9.8	37.3	35.3	5.9	18	30530	34687	36997	40289	40865	37399
0500015	62.5	37.5	20.9	24.0	28.0	22.4	4.7	14	31785	36040	42126	46252	47943	39707
0500016	-1.0	-1.0	16.4	27.3	25.5	23.6	7.3	15	34044	36427	41871	43462	42425	39522
0500017	-1.0	-1.0	16.7	21.0	32.3	20.4	9.7	15	31774	37143	40107	46567	44528	39844
0500019	61.6	38.4	20.7	13.2	25.3	30.5	10.3	17	34581	33701	39219	41165	42442	38456
0500021	-1.0	-1.0	26.3	15.8	28.9	26.3	-1.0	14	30795	34846	37439	38108	-1	35435
0500023	74.7	24.2	37.8	11.0	18.1	22.0	11.0	14	29129	32861	38615	40796	40006	35030
0500028	66.3	33.7	20.0	13.6	28.2	25.5	12.7	17	32622	35118	41008	44529	47355	40232
0500029	69.9	30.1	18.5	15.2	21.7	39.1	5.4	17	35422	36365	40070	44670	44837	40707
0500030	-1.0	-1.0	35.3	8.8	29.4	14.7	11.8	14	29355	30490	36286	37655	38396	33778
0500041	69.0	31.0	33.3	30.3	15.2	21.2	0.0	11	29944	31454	36205	37513	-2	32956
0500042	71.2	28.8	28.5	15.4	26.2	23.8	6.2	14	30311	33688	37592	39354	39824	35477
0500043	-1.0	-1.0	17.1	17.9	34.6	20.3	10.2	16	34321	37002	42107	47893	49852	41828
0500044	63.2	36.8	9.4	18.2	29.2	36.5	6.8	18	33325	36440	40587	44034	45985	40772
0500045	-1.0	-1.0	32.0	15.5	28.2	19.4	4.9	13	32464	34681	37745	38740	39020	35832
0500046	-1.0	-1.0	17.6	16.2	38.2	16.2	11.8	16	32018	36130	40883	43639	44371	39406
0500047	49.5	50.5	24.6	19.7	24.6	24.6	6.6	14	31229	34371	38437	43069	46400	37526
0500048	71.2	28.8	25.4	15.9	38.1	15.9	4.8	13	32595	34294	37915	41884	41708	36799
0500049	-1.0	-1.0	26.3	27.1	30.5	13.6	2.5	12	33923	37950	40500	43325	43700	38545
0500051	-1.0	-1.0	40.0	20.0	26.7	10.0	-1.0	10	31273	34823	38492	41123	-1	35155
0500055	-1.0	-1.0	74.1	-1.0	11.1	-1.0	0.0	6	29983	-1	33390	-1	-2	30808
0500059	-1.0	-1.0	78.6	-1.0	-1.0	0.0	-1.0	6	31318	-1	-1	-2	-1	31821
0500064	-1.0	-1.0	87.5	0.0	0.0	-1.0	0.0	6	33071	-2	-2	-1	-2	35063
0500065	-1.0	-1.0	37.3	13.3	26.7	14.7	8.0	13	29815	32218	36563	36970	38078	33645
0500067	-1.0	-1.0	22.6	17.7	32.3	17.7	9.7	14	32362	33066	38740	39580	38809	36449
0500068	-1.0	-1.0	17.0	20.8	30.2	24.5	7.5	15	30825	33352	35967	37846	38813	35227
0500069	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-2	-2	-2	-2	-1
0500070	-1.0	-1.0	22.4	19.4	14.9	31.3	11.9	16	29976	33067	36825	40762	41859	36398
0500071	45.5	54.5	20.0	16.7	23.3	16.7	23.3	18	31394	31000	36785	37655	38925	35387
0500072	-1.0	-1.0	33.3	15.6	17.8	26.7	6.7	14	30160	32054	35781	38815	40500	34451
0500073	-1.0	-1.0	23.6	25.5	29.1	16.4	5.5	13	29465	32861	36453	40178	42633	34834
0500074	-1.0	-1.0	100.0	0.0	0.0	0.0	0.0	1	29936	-2	-2	-2	-2	29936
0500076	-1.0	-1.0	28.8	25.8	24.2	12.1	9.1	13	30294	32103	36559	38712	37365	33942
0500077	-1.0	-1.0	42.2	17.8	26.7	11.1	-1.0	10	30233	33039	36079	37935	-1	33355
0500079	-1.0	-1.0	31.7	18.3	26.8	20.7	-1.0	12	29379	31959	35523	39403	-1	33913
0502250	81.6	18.4	20.0	23.0	35.5	15.5	6.0	13	36030	38296	41042	45606	49567	40627
0502280	-1.0	-1.0	27.9	27.9	30.2	7.0	7.0	11	30636	34368	38301	38040	41848	35294
0502330	-1.0	-1.0	17.2	17.2	41.4	17.2	-1.0	16	34820	34755	38710	42160	-1	38039
0502430	56.1	43.9	20.5	24.4	29.5	17.9	7.7	14	31789	35584	38823	41701	42832	37416
0502550	-1.0	-1.0	26.5	26.5	29.4	17.6	0.0	12	29140	31290	33719	40283	-2	33022
0502580	76.1	23.9	27.1	17.8	33.9	16.1	5.1	13	29488	32761	36704	39149	41887	34703
0502670	-1.0	-1.0	34.9	9.5	31.7	17.5	6.3	13	30379	33287	36456	36487	37161	34082
0502700	56.5	43.5	20.8	22.8	29.7	16.8	9.9	14	31531	34733	37988	41794	41845	36927
0502790	90.9	9.1	15.7	21.4	24.3	30.0	8.6	16	34573	37480	40124	45471	46067	40799
